,count,hate_speech,offensive_language,neither,class,tweet
393,3,0,3,0,1,quot next year bitch gona like gota promis expos face tear joy face tear joy loud cri face quot
394,3,0,3,0,1,quot hot rt lick bitch fuck yeah eat trainer u dirti fucker
395,3,0,3,0,1,quot x think celebr pusi difer local face tear joy yeah meghan god quot
396,6,0,2,4,2,quot quot saw ajuma walk begin say x wow trash even listen x quot face tear joy quot lmao
397,3,0,3,0,1,quot ned sox fuck yeah love kinki scali lad w rank sox sneak
398,3,1,2,0,1,quot ever expos femal like childish quot bitch niga shi
399,3,0,3,0,1,quot quot yas quot trys new thing bestfriend quot bitch love
400,3,1,0,2,2,quot dude rememb wop video omg find that
401,3,0,2,1,1,quot thick raw fuck damn man pusi gete workout
402,3,0,0,3,2,quot rawr rt quot quot sexi french scali love frenchscali sexi scali wof wof
403,3,0,3,0,1,quot nothin life fre bitch ned write ya panti quot loud cri face face tear joy
404,3,0,3,0,1,quot one bitch want burito u catch potosino quot huh haha
405,3,1,2,0,1,quot niga whole hoe cuz quot could said beter rais hand
406,3,0,3,0,1,quot hardcor way eat mac chese boil water snort chese powder drink boil water fuck bitch quot
407,3,0,3,0,1,quot yourenotmytyp fade perpetuali fresher quot real as bitch rite there
408,3,0,3,0,1,quot anoy bitch love judyan preti
409,3,0,3,0,1,quot lmao bitch got hugi
411,3,0,3,0,1,quot hi bitch bitch bye bitch quot
412,3,0,3,0,1,quot lok like bitch quot
413,3,0,3,0,1,quot chase money money bag person gestur hoe peopl buni ear hundr point hundr point quot
414,3,0,3,0,1,quot stand quot know want quot as niga slepe face quot bitch
415,3,0,3,0,1,quot quot quot way love chav quot hot quot sexi scali fucker
416,3,1,2,0,1,quot newli gay bitch kno shit work quot
417,3,0,3,0,1,quot bitch want real job becom striper lol quot lol
418,3,0,3,0,1,quot aw meat meat felin quot ain n fele bitch
419,3,0,2,1,1,quot want snake bite industri piercin amp tato quot dem hoe acesori dea eye eye frog face hot beverag
420,3,0,0,3,2,quot babi albino turtl
421,3,0,3,0,1,quot hoe ai loyal quot
422,3,1,2,0,1,quot yas order chines clape hand quot bitch ate taco fat fuck
423,3,0,3,0,1,quot made bitch lunch quot bitch love lunch
424,6,2,4,0,1,quot brainer quot son bitch get rich polit power view chang polit whore
425,3,0,3,0,1,quot pusi day kep devil away quot
426,3,0,3,0,1,quot ai bitch quot mean
427,3,0,3,0,1,quot bitch want babi want children quot
428,3,0,2,1,1,quot bitch must lost quot face tear joy face tear joy
429,3,0,3,0,1,quot babi like left side quot bitch cuz stret side twiter said ai real do
430,6,0,1,5,2,quot bae quot sound like gheto word use someth els
431,3,1,2,0,1,quot bater we cunt jewi quot cos fuck ex ema isnt bater girl nailed move stop pusi n urself
432,3,0,3,0,1,quot bled hoe quot alexa
433,3,0,3,0,1,quot bolin x bando wit bitch quot
434,3,0,0,3,2,quot browni browni quot love movi grine face sweat
435,3,0,3,0,1,quot ned bad bitch hoter quot might realist shit partynextdor ever said felin everyday
436,3,1,2,0,1,quot way punch bitch quot
437,3,0,3,0,1,quot caesar home quot rt much bitch lok like let start ape shit loud cri face loud cri face quot
438,3,0,1,2,2,quot chines maverick comun comrad u know give imperialist yank birdi quot
439,3,0,3,0,1,quot dad say hi snapchat quot dad quot victori hand victori hand duce bitch quot face tear joy face tear joy weari face weari face
440,6,0,5,1,1,quot believ hoe fact loyal quot quot disagr believ fact loyalest bunch hoe quot
441,3,0,3,0,1,quot know ugli bitch know broke niga quot
442,3,0,3,0,1,quot make make fal live niga like me quot bird amp favorit song weknd
443,3,2,1,0,0,quot wori niga se wori niga se dat da niga fuckin yo bitch quot
444,3,0,3,0,1,quot ever give pusi away kep tight alright quot
445,3,0,3,0,1,quot drope stack caus bitch quot song cale quot dope quot download mixtap here
446,3,0,3,0,1,quot dumb bitch dumb thing quot
447,3,1,2,0,1,quot eat pusi like real niga hungri quot
448,3,1,2,0,1,quot ef let go cripl quot
449,3,0,2,1,1,quot everyth lok beter bitch next quot
450,3,0,3,0,1,quot facto care hoe as lok like this
451,3,0,3,0,1,quot everi bad bitch niga tire fuck quot
452,3,0,3,0,1,quot foreign chick lie man bitch beauti quot
453,3,1,2,0,1,quot fresh niga kno ned clean bitch kno work cuz wana se team rich quot
454,3,0,3,0,1,quot fuck make rule suck dragon bal bitch cal goku quot
455,3,0,0,3,2,quot generat asci box nodej quot se abil bring flapi bird node via asci tube bird
456,3,0,3,0,1,quot get shit bitch fine bear quot
457,3,1,2,0,1,quot get as back detroit ya fuckin x wiger quot
458,3,0,3,0,1,quot girl date okay ai mad yo unl stabe heart love hoe quot
460,3,0,3,0,1,quot know twiter pasword quot bitch pleas
461,3,0,3,0,1,quot sen show sen hoe hot would thick quot
462,3,0,3,0,1,quot bitch hite hoe quot face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy
463,3,1,2,0,1,quot mari white woman lucki sum bitch quot uncl ruckus
464,3,0,2,1,1,quot wana niga trina save acount weari face quot face tear joy loud cri face face tear joy loud cri face omg ima funi as bitch man real shit hundr point
465,3,0,3,0,1,quot great grandma hoe grandma hoe mom hoe hoe long line hoe quot grandpa carl everyon
466,3,3,0,0,0,quot hey go lok video man found kidnap girl ohio niger quot shitmybosay
467,3,0,3,0,1,quot hey pusi stil quot
468,6,0,2,4,2,quot draft gung ho folk send afghanistan war zone show their
469,3,0,3,0,1,quot hoter quot quot bitch quot
470,3,0,3,0,1,quot u talk hoe bout bro n em talk hoe bout bro n em quot
471,3,0,3,0,1,quot crazi bitch quot hilari
473,3,1,2,0,1,quot know shoe dirti fuck whatev bitch cal quot like negro one first thing lok shoe dog
474,3,0,0,3,2,quot thril bili hilbili heart quot hahahahaha jesus murphi
475,3,0,3,0,1,quot cal bitch quot
476,3,0,3,0,1,quot handl liquor bitch handl med quot chief sosa
477,3,0,3,0,1,quot chase dude chase bitch quot edgar bautista
478,3,0,2,1,1,quot love hoe babi forev quot
479,3,0,3,0,1,quot dont even ned pictur tamar bitch beat everi pictur quot face tear joy loud cri face face tear joy face tear joy face tear joy
480,3,0,3,0,1,quot dont hoe quot slepe face
481,3,0,1,2,2,quot found new way chug open mouth alot quot shitalysay
482,3,0,3,0,1,quot fuck hate bitch much wana smack face tongu kis quot
483,3,0,3,0,1,quot got bitch set like jada picket quen latifah ride round niec bitch titi quot
484,3,0,3,0,1,quot got sister told stop cale women bitch quot
485,3,0,3,0,1,quot gue night bitch die quot stewi niga
486,3,0,3,0,1,quot bitch bitch bitch eat halibut quot freshrhym jerksquad slowstir
487,3,0,3,0,1,quot ladi love mari stil wana bang sex bitch quot troubadour probabl
488,3,0,3,0,1,quot heard loke candi man bitch quot
489,3,0,3,0,1,quot hope get mad ladi cal bitch x bitch x bc know name individuali quot kat wiliam
490,3,0,3,0,1,quot got number bitch boy quot
491,3,0,3,0,1,quot know shit eatin grin either fuck girl dream sold car know fagot would sel quot face tear joy
492,3,0,3,0,1,quot older men caus matur quot supos fol us bitch
493,6,0,6,0,1,quot proli leav bitch cup hand yo hand hand quot
494,3,0,3,0,1,quot said like tast like wolf pusi quot quot even know tast like quot
495,3,0,3,0,1,quot taught eat pusi cut hair quot quot taught eat pusi hair quot face tear joy name movi face tear joy
496,3,0,3,0,1,quot use dres like cop quot quot oh reali quot quot yeah right mad pusi quot quot reali quot quot yes never forget quot
497,3,0,3,0,1,quot went jail flock amp came home wit strike went jail bitch came home dike quot
498,3,0,3,0,1,quot fuck u u stand quot quot u dizi bitch quot two uniqu amp separ phrase overheard relat say younger
499,3,0,3,0,1,quot woke like thi quot bitch go back bed
500,3,0,3,0,1,quot would rather cal bitch sir quot manag
501,3,0,3,0,1,quot beat pusi hard quot
502,3,0,1,2,2,quot slit throat neck quot
503,3,1,2,0,1,quot funki as honkey quot shout tonight quot cabaret quot face tear joy jt tour
504,3,1,2,0,1,quot compar kfc pusi quot
505,3,0,3,0,1,quot download new person order new face bitch love godamn quot axl rose yele sex robot
506,3,0,3,0,1,quot felin like malcolm midl bitch suround mis em quot
507,3,0,3,0,1,quot gona pis dimpl stop wast prayer trash team lol quot
508,3,0,3,0,1,quot probabl main bitch chocol dipe cinamon apl quot
509,3,0,3,0,1,quot sick shit man sit bitch as fed bro rt quot geno threw yet anoth pick smh quot quot
510,3,1,2,0,1,quot sori fuck yo bitch reali dig niga quot
511,3,0,3,0,1,quot ib quot irit bitch syndrom
513,3,0,3,0,1,quot love hide yo bitch kep shorti quot
514,3,0,3,0,1,quot talk back ai gete pusi quot me
515,3,1,2,0,1,quot bad bitch put hand high quot everi girl rom start wave hand around
516,3,1,2,0,1,quot ima tie bitch basement donkey fuck as two wek straight quot hahahahahahahahaha centmovi beforeiselfdestruct
517,3,0,3,0,1,quot mind quot gota dumb hoe anthem
518,3,1,0,2,2,quot albino mexican quot quot dad asian quot
519,3,0,3,0,1,quot take true direction acept lari quot know bitch fan like make boy cri thankyoupaulforconfirminglari
520,3,1,2,0,1,quot aleg u bedrom u se quot word naiv amp blind bitch know ur husband cheat u ramona dumb
521,3,0,3,0,1,quot never late tag bitch quot
522,3,0,2,1,1,quot dyke quot hunter dyke dyke
523,3,1,2,0,1,quot julia robert ho quot notinghil
524,3,0,0,3,2,quot folow yelow brick twiter quot
525,3,0,3,0,1,quot lmfao pusi god mama like gue gota go mama quot
526,3,0,1,2,2,quot lol cripl quot wendi davi rt scientist creat remot control chick studi shi penguin
527,3,0,2,1,1,quot let nip ahoy spank mayb quot
528,3,2,1,0,0,quot let kil cracker babi quot wtf hear wow
529,3,1,2,0,1,quot like corect wrong pimpin involv ismackin bitch money x quot
530,3,0,3,0,1,quot lmao face tear joy face tear joy rt pound cake lok like pusi face tear joy
531,3,0,3,0,1,quot lmao rose adida lighter phone shit retard quot
532,3,0,1,2,2,quot mam ren e doet har rol net ze ongesteld wat ongesteld quot van dat sort vragen war je denkt hoe leg ik die wer uit
533,3,0,3,0,1,quot mayb want friend mayb stupid bitch never know make cum quot face tear joy face tear joy face tear joy
534,3,0,1,2,2,quot mine play dmx kirk franklin smh wel neighbor gheto get like beat kid quot
535,3,2,1,0,0,quot grandma use cal porch monkey time come think refer broken botl niger knife quot flush face
536,3,1,2,0,1,quot moma told tel mind yo damn motha fuckin busin knowin bitch quot
537,3,0,2,1,1,quot nip freze okay slice bra quot face tear joy
538,3,0,3,0,1,quot twiter hack quot pusi admit said want act like never said it
539,3,0,3,0,1,quot nah girl ai gon abl make tight sinc rus los job quot back like quot damn bitch reali quot
540,3,2,1,0,0,quot nah face tear joy face tear joy face tear joy face tear joy yo thought photoshop face fagot smfh hate yal quot
541,3,0,3,0,1,quot new flame quot song yr lol bitch super run like
542,3,0,3,0,1,quot niga alway yele quot fuck bitch get money quot meanwhil broke stil want bitch quot
543,3,0,3,0,1,quot niga prese pusi en nothin quot
544,3,0,3,0,1,quot bitch quot nan
545,3,0,3,0,1,quot boat hoe pleas thank quot mom
546,3,0,0,3,2,quot ovo quot amp kendrick lamar stil trash
547,3,0,3,0,1,quot top pregnant as sori hoe aint never got money even water broke quot riptalt
548,3,0,1,2,2,quot coupl red sox goten past first base quot die laugh mayb yank ned teach game
549,3,3,0,0,0,quot peopl quot time aryan race stand say quot quot mongerl turn world gheto slum
550,3,0,3,0,1,quot pistol whip dickau shot yo bitch club quot sometim frestyl frestyl okay that
551,3,0,3,0,1,quot rt pleas thank pierc pusi come acro timelin neutral face quot
552,3,0,3,0,1,quot remi machiav send shot ya beli quot weari face bitch rais fist
553,3,1,2,0,1,quot roberto one nasti hoe quot
554,3,0,3,0,1,quot sori jb fan reali justin come back quot top coment justin timberlak video milion view son fuck bitch
555,3,0,2,1,1,quot search quot incred stori white man quest find ingredi necesari make caribean jerk chicken redneck land
556,3,0,3,0,1,quot sele soul materi wish fast car bitch quot tupac smile remix
557,3,1,2,0,1,quot shake bear aka two redneck sex dead bear quot
558,3,0,3,0,1,quot shal compar the sumer day sumer day bitch quot
559,3,0,3,0,1,quot gota shape pusi lip tho whole wheat organ pusi
560,3,0,3,0,1,quot said wiga man rich take du rag quot
561,3,0,3,0,1,quot bitch anyway quot
562,3,1,2,0,1,quot florida got snif test swamp pusi quot face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy weari face face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy
563,3,0,2,1,1,quot slow fuck bitch know live quot clasi young ladi
564,3,0,3,0,1,quot god fotbal player stil act like nig quot
565,3,1,2,0,1,quot stop pusi son shove nedl heart quot afterearth
566,3,0,3,0,1,quot stop loke us go eat pusi yupi fuck quot
567,3,0,3,0,1,quot takin straight dirt finger pusi know put dick quot
568,3,0,3,0,1,quot ai bro move hoe move quot
569,6,1,3,2,1,quot girl plain loke borderlin ugli amp chunki quot hey least got nice smile amp great person
570,3,0,0,3,2,quot devil grow insid heart selfish wick white brown yelow black color restrict quot
571,3,0,0,3,2,quot water yelow healthi student quot
572,3,0,3,0,1,quot hoe ai loyal quot
573,3,0,3,0,1,quot hoe kep calin ai pickin quot music note music note
574,3,2,1,0,0,quot sour apl biter bitch fuckin wit em quot
575,4,0,4,0,1,quot fagot oriol peti fuck got swept outa bitch quot
576,3,1,2,0,1,quot gheto as band quot get snuck face tear joy face tear joy face tear joy face tear joy
577,3,0,0,3,2,quot divis trash saint gon win nfc south watch quot
578,3,0,3,0,1,quot fan wait bitch niga hate old hoe date lok mama we
579,3,0,3,0,1,quot gheto motherfuck quot misi eliot
580,3,0,0,3,2,quot recip cal leftov browni hel leftov browni browni eaten yet quot
581,3,1,2,0,1,quot ratchet broad repres white as talk trash x caus racist shit quot black
582,3,0,3,0,1,quot trust none bitch quot
583,3,0,3,0,1,quot twiter twiter quot bitch twiter life
584,3,0,0,3,2,quot two road diverg yelow wod chose one j tunheimr quot robert frost giant
585,3,1,2,0,1,quot u got k bitch niga quot al haymon antonio tarver
586,3,0,2,1,1,quot uh uh empti heart empti botl yelow cab would like catch cuz yo latest ex made u mad
587,3,0,3,0,1,quot use girlfriend got hoe lokin god girl fuckin low quot
588,3,0,3,0,1,quot virgin pusi quot quot regular pusi quot quot omf pusi
589,3,0,3,0,1,quot what lmao luv u fat bitch cuz x got big ole titi phat boti quot
590,3,0,3,0,1,quot walk bitch like niga made quot
591,3,3,0,0,0,quot hate niger hate fagot hate spic quot k rali
592,3,2,1,0,0,quot quer quot quot hut like but quot
594,3,0,3,0,1,quot wel bitch biolog said quot face tear joy face tear joy face tear joy
595,3,0,3,0,1,quot gota report spam rt ladi rt head game beter pusi quot
596,3,0,3,0,1,quot im done hoe pas squad quot g
597,3,2,1,0,0,quot fuck calin jigabo niga quot
598,3,3,0,0,0,quot peopl think gay mariag okay beyond sori want futur son se fag walk stret hold hand an
599,4,1,3,0,1,quot u litl bitch chris ai six bitch quot alison mom
600,3,0,3,0,1,quot would want play pusi quot dead snl
601,3,0,3,0,1,quot would wana gren ranger evil quot duh bitch
602,3,0,3,0,1,quot would want pusi side burn that god question quot hahahahaha face tear joy
603,3,0,3,0,1,quot shank bitch cevich quot
604,3,0,2,1,1,quot work quot get rough day hahaha hoe
605,6,0,6,0,1,quot wow bitch quot yes alreadi establish anyth els say
606,3,0,3,0,1,quot x forget brand new babi girl home quot bitch coki burn
607,3,0,0,3,2,quot yah quot said word mtzra x ym egyptian peopl ysrah x al inherit kushit ethiopian
608,3,0,0,3,2,quot yao mawnin yardi gren heart yelow heart face blow kis quot
609,3,0,3,0,1,quot yo bitch horn tryna shot porn quot shirt worthi toni
610,3,0,3,0,1,quot yo sublet pusi quot shitfahdsay
611,3,0,3,0,1,quot yo fet smel like pus quot face tear joy loud cri face whut quot like flower bitch quot face tear joy loud cri face rais hand weari face omg
612,3,0,2,1,1,quot yo mama bitch quot rt one sentenc end relationship
613,3,2,1,0,0,quot ai guna shit spear chucker quot
614,3,0,3,0,1,quot ai bitch quot favorit respons long text
615,3,1,2,0,1,quot yo boy pusi cat quot
616,3,0,3,0,1,quot cunt quot
617,3,0,3,0,1,quot pul pusi dodg colect panti alright quot stormi jake face tear joy face tear joy face tear joy
618,3,0,2,1,1,quot take someon gheto take gheto quot
619,3,1,2,0,1,quot like us color folk color white fuck quot face tear joy face tear joy face tear joy face tear joy
620,3,0,3,0,1,quot got hela hoe quot
621,3,0,1,2,2,quot hit light line toco bel morn diana back hous miracl quot charli
622,6,1,5,0,1,quot lok cute today quot quot reali quot hel swerv hoe
623,3,0,1,2,2,quot lok like litl bird help get drese morn quot
